policy,time,cacheSize,hits,misses,hitRate
LRU,735.00,128,969,2,0.997940
LRU,736.00,128,971,2,0.997945
LRU,737.00,128,971,2,0.997945
LRU,738.00,128,973,2,0.997949
LRU,739.00,128,974,2,0.997951
LRU,740.00,128,976,2,0.997955
LRU,741.00,128,976,2,0.997955
LRU,742.00,128,979,2,0.997961
LRU,743.00,128,982,2,0.997967
LRU,744.00,128,984,2,0.997972
LRU,745.00,128,987,2,0.997978
LRU,746.00,128,987,2,0.997978
LRU,747.00,128,988,2,0.997980
LRU,748.00,128,988,2,0.997980
LRU,749.00,128,989,2,0.997982
LRU,750.00,128,991,2,0.997986
LRU,751.00,128,991,2,0.997986
LRU,752.00,128,992,2,0.997988
LRU,753.00,128,994,2,0.997992
LRU,754.00,128,995,2,0.997994
LRU,755.00,128,1000,2,0.998004
LRU,756.00,128,1001,2,0.998006
LRU,757.00,128,1005,2,0.998014
LRU,758.00,128,1007,2,0.998018
LRU,759.00,128,1009,2,0.998022
LRU,760.00,128,1013,2,0.998030
LRU,761.00,128,1016,2,0.998035
LRU,762.00,128,1018,2,0.998039
LRU,763.00,128,1019,2,0.998041
LRU,764.00,128,1019,2,0.998041
LRU,765.00,128,1021,2,0.998045
LRU,766.00,128,1023,2,0.998049
LRU,767.00,128,1025,2,0.998053
LRU,768.00,128,1026,2,0.998054
LRU,769.00,128,1027,2,0.998056
LRU,770.00,128,1029,2,0.998060
LRU,771.00,128,1030,2,0.998062
LRU,772.00,128,1033,2,0.998068
LRU,773.00,128,1039,2,0.998079
LRU,774.00,128,1041,2,0.998082
LRU,775.00,128,1043,2,0.998086
LRU,776.00,128,1044,2,0.998088
LRU,777.00,128,1045,2,0.998090
LRU,778.00,128,1045,2,0.998090
LRU,779.00,128,1047,2,0.998093
LRU,780.00,128,1050,2,0.998099
LRU,781.00,128,1050,2,0.998099
LRU,782.00,128,1050,2,0.998099
LRU,783.00,128,1050,2,0.998099
LRU,784.00,128,1052,2,0.998102
LRU,785.00,128,1052,2,0.998102
LRU,786.00,128,1054,2,0.998106
LRU,787.00,128,1056,2,0.998110
LRU,788.00,128,1059,2,0.998115
LRU,789.00,128,1060,2,0.998117
LRU,790.00,128,1060,2,0.998117
LRU,791.00,128,1065,2,0.998126
LRU,792.00,128,1067,2,0.998129
LRU,793.00,128,1069,2,0.998133
LRU,794.00,128,1070,2,0.998134
LRU,795.00,128,1071,2,0.998136
LRU,796.00,128,1072,2,0.998138
LRU,797.00,128,1073,2,0.998140
LRU,798.00,128,1077,2,0.998146
LRU,799.00,128,1082,2,0.998155
LRU,800.00,128,1083,2,0.998157
LRU,801.00,128,1083,2,0.998157
LRU,802.00,128,1085,2,0.998160
LRU,803.00,128,1087,2,0.998163
LRU,804.00,128,1088,2,0.998165
LRU,805.00,128,1093,2,0.998174
LRU,806.00,128,1095,2,0.998177
LRU,807.00,128,1096,2,0.998179
LRU,808.00,128,1098,2,0.998182
LRU,809.00,128,1100,2,0.998185
LRU,810.00,128,1102,2,0.998188
LRU,811.00,128,1107,2,0.998197
LRU,812.00,128,1108,2,0.998198
LRU,813.00,128,1109,2,0.998200
LRU,814.00,128,1112,2,0.998205
LRU,815.00,128,1114,2,0.998208
LRU,816.00,128,1115,2,0.998209
LRU,817.00,128,1115,2,0.998209
LRU,818.00,128,1118,2,0.998214
LRU,819.00,128,1120,2,0.998217
LRU,820.00,128,1124,2,0.998224
LRU,821.00,128,1126,2,0.998227
LRU,822.00,128,1128,2,0.998230
LRU,823.00,128,1130,2,0.998233
LRU,824.00,128,1132,2,0.998236
LRU,825.00,128,1134,2,0.998239
LRU,826.00,128,1135,2,0.998241
LRU,827.00,128,1137,2,0.998244
LRU,828.00,128,1139,2,0.998247
LRU,829.00,128,1141,2,0.998250
LRU,830.00,128,1145,2,0.998256
LRU,831.00,128,1146,2,0.998258
LRU,832.00,128,1148,2,0.998261
LRU,833.00,128,1150,2,0.998264
LRU,834.00,128,1151,2,0.998265
LRU,835.00,128,1154,2,0.998270
LRU,836.00,128,1156,2,0.998273
LRU,837.00,128,1158,2,0.998276
LRU,838.00,128,1160,2,0.998279
LRU,839.00,128,1162,2,0.998282
LRU,840.00,128,1167,2,0.998289
LRU,841.00,128,1168,2,0.998291
LRU,842.00,128,1169,2,0.998292
LRU,843.00,128,1173,2,0.998298
LRU,844.00,128,1174,2,0.998299
LRU,845.00,128,1177,2,0.998304
LRU,846.00,128,1181,2,0.998309
LRU,847.00,128,1182,2,0.998311
LRU,848.00,128,1185,2,0.998315
LRU,849.00,128,1185,2,0.998315
LRU,850.00,128,1185,2,0.998315
LRU,851.00,128,1186,2,0.998316
LRU,852.00,128,1187,2,0.998318
LRU,853.00,128,1188,2,0.998319
LRU,854.00,128,1190,2,0.998322
LRU,855.00,128,1194,2,0.998328
LRU,856.00,128,1195,2,0.998329
LRU,857.00,128,1195,2,0.998329
LRU,858.00,128,1198,2,0.998333
LRU,859.00,128,1201,2,0.998337
LRU,860.00,128,1203,2,0.998340
LRU,861.00,128,1204,2,0.998342
LRU,862.00,128,1204,2,0.998342
LRU,863.00,128,1206,2,0.998344
LRU,864.00,128,1206,2,0.998344
LRU,865.00,128,1209,2,0.998348
LRU,866.00,128,1209,2,0.998348
LRU,867.00,128,1211,2,0.998351
LRU,868.00,128,1211,2,0.998351
LRU,869.00,128,1214,2,0.998355
LRU,870.00,128,1219,2,0.998362
LRU,871.00,128,1219,2,0.998362
LRU,872.00,128,1220,2,0.998363
LRU,873.00,128,1221,2,0.998365
LRU,874.00,128,1223,2,0.998367
LRU,875.00,128,1223,2,0.998367
LRU,876.00,128,1224,2,0.998369
LRU,877.00,128,1225,2,0.998370
LRU,878.00,128,1225,2,0.998370
LRU,879.00,128,1225,2,0.998370
LRU,880.00,128,1228,2,0.998374
LRU,881.00,128,1230,2,0.998377
LRU,882.00,128,1232,2,0.998379
LRU,883.00,128,1232,2,0.998379
LRU,884.00,128,1233,2,0.998381
LRU,885.00,128,1236,2,0.998384
LRU,886.00,128,1237,2,0.998386
LRU,887.00,128,1237,2,0.998386
LRU,888.00,128,1238,2,0.998387
LRU,889.00,128,1239,2,0.998388
LRU,890.00,128,1240,2,0.998390
LRU,891.00,128,1240,2,0.998390
LRU,892.00,128,1241,2,0.998391
LRU,893.00,128,1244,2,0.998395
LRU,894.00,128,1244,2,0.998395
LRU,895.00,128,1247,2,0.998399
LRU,896.00,128,1247,2,0.998399
LRU,897.00,128,1249,2,0.998401
LRU,898.00,127,1255,2,0.998409
LRU,899.00,127,1257,2,0.998411
TTLOnly,0.00,0,0,2,0.000000
TTLOnly,1.00,1,3,2,0.600000
TTLOnly,2.00,2,6,2,0.750000
TTLOnly,3.00,3,6,2,0.750000
TTLOnly,4.00,3,8,2,0.800000
TTLOnly,5.00,3,8,2,0.800000
TTLOnly,6.00,3,9,2,0.818182
TTLOnly,7.00,3,9,2,0.818182
TTLOnly,8.00,3,10,2,0.833333
TTLOnly,9.00,4,11,2,0.846154
TTLOnly,10.00,5,11,2,0.846154
TTLOnly,11.00,6,11,2,0.846154
TTLOnly,12.00,7,12,2,0.857143
TTLOnly,13.00,7,14,2,0.875000
TTLOnly,14.00,7,14,2,0.875000
TTLOnly,15.00,8,15,2,0.882353
TTLOnly,16.00,9,15,2,0.882353
TTLOnly,17.00,10,16,2,0.888889
TTLOnly,18.00,11,17,2,0.894737
TTLOnly,19.00,12,17,2,0.894737
TTLOnly,20.00,12,19,2,0.904762
TTLOnly,21.00,14,19,2,0.904762
TTLOnly,22.00,15,20,2,0.909091
TTLOnly,23.00,15,21,2,0.913043
TTLOnly,24.00,15,23,2,0.920000
TTLOnly,25.00,16,26,2,0.928571
TTLOnly,26.00,17,27,2,0.931034
TTLOnly,27.00,17,29,2,0.935484
TTLOnly,28.00,18,31,2,0.939394
TTLOnly,29.00,18,31,2,0.939394
TTLOnly,30.00,20,32,2,0.941176
TTLOnly,31.00,20,33,2,0.942857
TTLOnly,32.00,20,33,2,0.942857
TTLOnly,33.00,20,36,2,0.947368
TTLOnly,34.00,21,39,2,0.951220
TTLOnly,35.00,21,39,2,0.951220
TTLOnly,36.00,22,39,2,0.951220
TTLOnly,37.00,22,42,2,0.954545
TTLOnly,38.00,23,42,2,0.954545
TTLOnly,39.00,24,42,2,0.954545
TTLOnly,40.00,24,42,2,0.954545
TTLOnly,41.00,24,43,2,0.955556
TTLOnly,42.00,24,43,2,0.955556
TTLOnly,43.00,24,45,2,0.957447
TTLOnly,44.00,24,46,2,0.958333
TTLOnly,45.00,24,46,2,0.958333
TTLOnly,46.00,24,46,2,0.958333
TTLOnly,47.00,25,46,2,0.958333
TTLOnly,48.00,25,46,2,0.958333
TTLOnly,49.00,26,47,2,0.959184
TTLOnly,50.00,26,50,2,0.961538
TTLOnly,51.00,27,50,2,0.961538
TTLOnly,52.00,27,50,2,0.961538
TTLOnly,53.00,28,52,2,0.962963
TTLOnly,54.00,28,53,2,0.963636
TTLOnly,55.00,29,53,2,0.963636
TTLOnly,56.00,30,55,2,0.964912
TTLOnly,57.00,32,56,2,0.965517
TTLOnly,58.00,32,57,2,0.966102
TTLOnly,59.00,32,57,2,0.966102
TTLOnly,60.00,32,57,2,0.966102
TTLOnly,61.00,32,57,2,0.966102
TTLOnly,62.00,33,58,2,0.966667
TTLOnly,63.00,33,59,2,0.967213
TTLOnly,64.00,34,62,2,0.968750
TTLOnly,65.00,35,62,2,0.968750
TTLOnly,66.00,36,64,2,0.969697
TTLOnly,67.00,36,64,2,0.969697
TTLOnly,68.00,37,65,2,0.970149
TTLOnly,69.00,38,65,2,0.970149
TTLOnly,70.00,39,66,2,0.970588
TTLOnly,71.00,39,67,2,0.971014
TTLOnly,72.00,40,68,2,0.971429
TTLOnly,73.00,41,68,2,0.971429
TTLOnly,74.00,41,70,2,0.972222
TTLOnly,75.00,43,71,2,0.972603
TTLOnly,76.00,43,73,2,0.973333
TTLOnly,77.00,43,74,2,0.973684
TTLOnly,78.00,45,75,2,0.974026
TTLOnly,79.00,45,76,2,0.974359
TTLOnly,80.00,45,76,2,0.974359
TTLOnly,81.00,46,76,2,0.974359
TTLOnly,82.00,46,79,2,0.975309
TTLOnly,83.00,46,79,2,0.975309
TTLOnly,84.00,47,81,2,0.975904
TTLOnly,85.00,47,83,2,0.976471
TTLOnly,86.00,49,85,2,0.977011
TTLOnly,87.00,49,86,2,0.977273
TTLOnly,88.00,49,87,2,0.977528
TTLOnly,89.00,49,87,2,0.977528
TTLOnly,90.00,49,88,2,0.977778
TTLOnly,91.00,50,88,2,0.977778
TTLOnly,92.00,51,89,2,0.978022
TTLOnly,93.00,52,89,2,0.978022
TTLOnly,94.00,52,90,2,0.978261
TTLOnly,95.00,52,90,2,0.978261
TTLOnly,96.00,52,90,2,0.978261
TTLOnly,97.00,53,90,2,0.978261
TTLOnly,98.00,53,90,2,0.978261
TTLOnly,99.00,53,90,2,0.978261
TTLOnly,100.00,53,92,2,0.978723
TTLOnly,101.00,54,95,2,0.979381
TTLOnly,102.00,54,95,2,0.979381
TTLOnly,103.00,55,96,2,0.979592
TTLOnly,104.00,55,98,2,0.980000
TTLOnly,105.00,55,100,2,0.980392
TTLOnly,106.00,55,100,2,0.980392
TTLOnly,107.00,56,101,2,0.980583
TTLOnly,108.00,57,101,2,0.980583
TTLOnly,109.00,57,102,2,0.980769
TTLOnly,110.00,58,102,2,0.980769
TTLOnly,111.00,59,103,2,0.980952
TTLOnly,112.00,59,103,2,0.980952
TTLOnly,113.00,60,105,2,0.981308
TTLOnly,114.00,60,105,2,0.981308
TTLOnly,115.00,60,105,2,0.981308
TTLOnly,116.00,60,105,2,0.981308
TTLOnly,117.00,61,106,2,0.981481
TTLOnly,118.00,62,107,2,0.981651
TTLOnly,119.00,62,107,2,0.981651
TTLOnly,120.00,64,108,2,0.981818
TTLOnly,121.00,65,108,2,0.981818
TTLOnly,122.00,65,108,2,0.981818
TTLOnly,123.00,65,109,2,0.981982
TTLOnly,124.00,66,109,2,0.981982
TTLOnly,125.00,67,109,2,0.981982
TTLOnly,126.00,67,110,2,0.982143
TTLOnly,127.00,67,113,2,0.982609
TTLOnly,128.00,67,113,2,0.982609
TTLOnly,129.00,68,113,2,0.982609
TTLOnly,130.00,68,115,2,0.982906
TTLOnly,131.00,68,115,2,0.982906
TTLOnly,132.00,69,118,2,0.983333
TTLOnly,133.00,69,118,2,0.983333
TTLOnly,134.00,70,118,2,0.983333
TTLOnly,135.00,70,118,2,0.983333
TTLOnly,136.00,70,118,2,0.983333
TTLOnly,137.00,70,122,2,0.983871
TTLOnly,138.00,70,122,2,0.983871
TTLOnly,139.00,70,123,2,0.984000
TTLOnly,140.00,70,126,2,0.984375
TTLOnly,141.00,70,126,2,0.984375
TTLOnly,142.00,70,128,2,0.984615
TTLOnly,143.00,70,129,2,0.984733
TTLOnly,144.00,70,131,2,0.984962
TTLOnly,145.00,70,131,2,0.984962
TTLOnly,146.00,70,132,2,0.985075
TTLOnly,147.00,72,135,2,0.985401
TTLOnly,148.00,72,137,2,0.985612
TTLOnly,149.00,73,137,2,0.985612
TTLOnly,150.00,74,138,2,0.985714
TTLOnly,151.00,75,139,2,0.985816
TTLOnly,152.00,75,139,2,0.985816
TTLOnly,153.00,75,140,2,0.985915
TTLOnly,154.00,76,141,2,0.986014
TTLOnly,155.00,77,142,2,0.986111
TTLOnly,156.00,78,143,2,0.986207
TTLOnly,157.00,78,143,2,0.986207
TTLOnly,158.00,78,147,2,0.986577
TTLOnly,159.00,78,147,2,0.986577
TTLOnly,160.00,78,148,2,0.986667
TTLOnly,161.00,79,151,2,0.986928
TTLOnly,162.00,80,152,2,0.987013
TTLOnly,163.00,80,154,2,0.987179
TTLOnly,164.00,81,155,2,0.987261
TTLOnly,165.00,82,157,2,0.987421
TTLOnly,166.00,82,157,2,0.987421
TTLOnly,167.00,83,158,2,0.987500
TTLOnly,168.00,84,159,2,0.987578
TTLOnly,169.00,86,160,2,0.987654
TTLOnly,170.00,86,161,2,0.987730
TTLOnly,171.00,88,162,2,0.987805
TTLOnly,172.00,88,162,2,0.987805
TTLOnly,173.00,88,165,2,0.988024
TTLOnly,174.00,88,165,2,0.988024
TTLOnly,175.00,89,165,2,0.988024
TTLOnly,176.00,89,166,2,0.988095
TTLOnly,177.00,90,168,2,0.988235
TTLOnly,178.00,91,169,2,0.988304
TTLOnly,179.00,92,169,2,0.988304
TTLOnly,180.00,92,174,2,0.988636
TTLOnly,181.00,92,176,2,0.988764
TTLOnly,182.00,92,178,2,0.988889
TTLOnly,183.00,93,179,2,0.988950
TTLOnly,184.00,94,182,2,0.989130
TTLOnly,185.00,95,183,2,0.989189
TTLOnly,186.00,95,185,2,0.989305
TTLOnly,187.00,95,186,2,0.989362
TTLOnly,188.00,95,190,2,0.989583
TTLOnly,189.00,96,192,2,0.989691
TTLOnly,190.00,96,192,2,0.989691
TTLOnly,191.00,96,197,2,0.989950
TTLOnly,192.00,97,201,2,0.990148
TTLOnly,193.00,98,202,2,0.990196
TTLOnly,194.00,98,202,2,0.990196
TTLOnly,195.00,99,204,2,0.990291
TTLOnly,196.00,99,204,2,0.990291
TTLOnly,197.00,99,206,2,0.990385
TTLOnly,198.00,99,206,2,0.990385
TTLOnly,199.00,101,206,2,0.990385
TTLOnly,200.00,102,206,2,0.990385
TTLOnly,201.00,103,206,2,0.990385
TTLOnly,202.00,103,206,2,0.990385
TTLOnly,203.00,104,206,2,0.990385
TTLOnly,204.00,106,208,2,0.990476
TTLOnly,205.00,107,209,2,0.990521
TTLOnly,206.00,107,210,2,0.990566
TTLOnly,207.00,109,211,2,0.990610
TTLOnly,208.00,110,212,2,0.990654
TTLOnly,209.00,110,214,2,0.990741
TTLOnly,210.00,110,214,2,0.990741
TTLOnly,211.00,111,215,2,0.990783
TTLOnly,212.00,111,215,2,0.990783
TTLOnly,213.00,113,215,2,0.990783
TTLOnly,214.00,113,217,2,0.990868
TTLOnly,215.00,114,217,2,0.990868
TTLOnly,216.00,115,218,2,0.990909
TTLOnly,217.00,115,218,2,0.990909
TTLOnly,218.00,115,220,2,0.990991
TTLOnly,219.00,115,220,2,0.990991
TTLOnly,220.00,115,221,2,0.991031
TTLOnly,221.00,116,222,2,0.991071
TTLOnly,222.00,116,223,2,0.991111
TTLOnly,223.00,117,224,2,0.991150
TTLOnly,224.00,118,224,2,0.991150
TTLOnly,225.00,118,224,2,0.991150
TTLOnly,226.00,120,224,2,0.991150
TTLOnly,227.00,121,224,2,0.991150
TTLOnly,228.00,122,225,2,0.991189
TTLOnly,229.00,123,226,2,0.991228
TTLOnly,230.00,125,227,2,0.991266
TTLOnly,231.00,126,227,2,0.991266
TTLOnly,232.00,127,227,2,0.991266
TTLOnly,233.00,127,228,2,0.991304
TTLOnly,234.00,128,230,2,0.991379
TTLOnly,235.00,128,230,2,0.991379
TTLOnly,236.00,128,230,2,0.991379
TTLOnly,237.00,128,231,2,0.991416
TTLOnly,238.00,128,233,2,0.991489
TTLOnly,239.00,128,233,2,0.991489
TTLOnly,240.00,128,233,2,0.991489
TTLOnly,241.00,128,235,2,0.991561
TTLOnly,242.00,128,236,2,0.991597
TTLOnly,243.00,128,237,2,0.991632
TTLOnly,244.00,128,238,2,0.991667
TTLOnly,245.00,128,240,2,0.991736
TTLOnly,246.00,128,241,2,0.991770
TTLOnly,247.00,128,243,2,0.991837
TTLOnly,248.00,128,247,2,0.991968
TTLOnly,249.00,128,248,2,0.992000
TTLOnly,250.00,128,248,2,0.992000
TTLOnly,251.00,128,248,2,0.992000
TTLOnly,252.00,128,250,2,0.992063
TTLOnly,253.00,128,253,2,0.992157
TTLOnly,254.00,128,255,2,0.992218
TTLOnly,255.00,128,256,2,0.992248
TTLOnly,256.00,128,258,2,0.992308
TTLOnly,257.00,128,259,2,0.992337
TTLOnly,258.00,128,260,2,0.992366
TTLOnly,259.00,128,261,2,0.992395
TTLOnly,260.00,128,261,2,0.992395
TTLOnly,261.00,128,261,2,0.992395
TTLOnly,262.00,128,262,2,0.992424
TTLOnly,263.00,128,262,2,0.992424
TTLOnly,264.00,128,264,2,0.992481
TTLOnly,265.00,128,266,2,0.992537
TTLOnly,266.00,128,268,2,0.992593
TTLOnly,267.00,128,270,2,0.992647
TTLOnly,268.00,128,271,2,0.992674
TTLOnly,269.00,128,271,2,0.992674
TTLOnly,270.00,128,271,2,0.992674
TTLOnly,271.00,128,272,2,0.992701
TTLOnly,272.00,128,272,2,0.992701
TTLOnly,273.00,128,272,2,0.992701
TTLOnly,274.00,128,274,2,0.992754
TTLOnly,275.00,128,276,2,0.992806
TTLOnly,276.00,128,277,2,0.992832
TTLOnly,277.00,128,278,2,0.992857
TTLOnly,278.00,128,279,2,0.992883
TTLOnly,279.00,128,280,2,0.992908
TTLOnly,280.00,128,281,2,0.992933
TTLOnly,281.00,128,281,2,0.992933
TTLOnly,282.00,128,281,2,0.992933
TTLOnly,283.00,128,281,2,0.992933
TTLOnly,284.00,128,281,2,0.992933
TTLOnly,285.00,128,284,2,0.993007
TTLOnly,286.00,128,284,2,0.993007
TTLOnly,287.00,128,285,2,0.993031
TTLOnly,288.00,128,287,2,0.993080
TTLOnly,289.00,128,287,2,0.993080
TTLOnly,290.00,128,288,2,0.993103
TTLOnly,291.00,128,290,2,0.993151
TTLOnly,292.00,128,294,2,0.993243
TTLOnly,293.00,128,295,2,0.993266
TTLOnly,294.00,128,295,2,0.993266
TTLOnly,295.00,128,297,2,0.993311
TTLOnly,296.00,128,298,2,0.993333
TTLOnly,297.00,128,299,2,0.993355
TTLOnly,298.00,128,301,2,0.993399
TTLOnly,299.00,128,303,2,0.993443
TTLOnly,300.00,128,304,2,0.993464
TTLOnly,301.00,128,304,2,0.993464
TTLOnly,302.00,128,305,2,0.993485
TTLOnly,303.00,128,305,2,0.993485
TTLOnly,304.00,128,306,2,0.993506
TTLOnly,305.00,128,307,2,0.993528
TTLOnly,306.00,128,308,2,0.993548
TTLOnly,307.00,128,311,2,0.993610
TTLOnly,308.00,128,313,2,0.993651
TTLOnly,309.00,128,314,2,0.993671
TTLOnly,310.00,128,315,2,0.993691
TTLOnly,311.00,128,316,2,0.993711
TTLOnly,312.00,128,317,2,0.993730
TTLOnly,313.00,128,317,2,0.993730
TTLOnly,314.00,128,317,2,0.993730
TTLOnly,315.00,128,317,2,0.993730
TTLOnly,316.00,128,318,2,0.993750
TTLOnly,317.00,128,318,2,0.993750
TTLOnly,318.00,128,318,2,0.993750
TTLOnly,319.00,128,319,2,0.993769
TTLOnly,320.00,128,321,2,0.993808
TTLOnly,321.00,128,323,2,0.993846
TTLOnly,322.00,128,325,2,0.993884
TTLOnly,323.00,128,327,2,0.993921
TTLOnly,324.00,128,329,2,0.993958
TTLOnly,325.00,128,329,2,0.993958
TTLOnly,326.00,128,331,2,0.993994
TTLOnly,327.00,128,332,2,0.994012
TTLOnly,328.00,128,333,2,0.994030
TTLOnly,329.00,128,333,2,0.994030
TTLOnly,330.00,128,333,2,0.994030
TTLOnly,331.00,128,335,2,0.994065
TTLOnly,332.00,128,338,2,0.994118
TTLOnly,333.00,128,339,2,0.994135
TTLOnly,334.00,128,339,2,0.994135
TTLOnly,335.00,128,340,2,0.994152
TTLOnly,336.00,128,340,2,0.994152
TTLOnly,337.00,128,341,2,0.994169
TTLOnly,338.00,128,341,2,0.994169
TTLOnly,339.00,128,343,2,0.994203
TTLOnly,340.00,128,343,2,0.994203
TTLOnly,341.00,128,345,2,0.994236
TTLOnly,342.00,128,350,2,0.994318
TTLOnly,343.00,128,350,2,0.994318
TTLOnly,344.00,128,351,2,0.994334
TTLOnly,345.00,128,353,2,0.994366
TTLOnly,346.00,128,354,2,0.994382
TTLOnly,347.00,128,354,2,0.994382
TTLOnly,348.00,128,355,2,0.994398
TTLOnly,349.00,128,355,2,0.994398
TTLOnly,350.00,128,355,2,0.994398
TTLOnly,351.00,128,355,2,0.994398
TTLOnly,352.00,128,356,2,0.994413
TTLOnly,353.00,128,359,2,0.994460
TTLOnly,354.00,128,360,2,0.994475
TTLOnly,355.00,128,361,2,0.994490
TTLOnly,356.00,128,363,2,0.994521
TTLOnly,357.00,128,364,2,0.994536
TTLOnly,358.00,128,365,2,0.994550
TTLOnly,359.00,128,365,2,0.994550
TTLOnly,360.00,128,366,2,0.994565
TTLOnly,361.00,128,367,2,0.994580
TTLOnly,362.00,128,368,2,0.994595
TTLOnly,363.00,128,369,2,0.994609
TTLOnly,364.00,128,370,2,0.994624
TTLOnly,365.00,128,371,2,0.994638
TTLOnly,366.00,128,372,2,0.994652
TTLOnly,367.00,128,373,2,0.994667
TTLOnly,368.00,128,374,2,0.994681
TTLOnly,369.00,128,376,2,0.994709
TTLOnly,370.00,128,376,2,0.994709
TTLOnly,371.00,128,377,2,0.994723
TTLOnly,372.00,128,378,2,0.994737
TTLOnly,373.00,128,380,2,0.994764
TTLOnly,374.00,128,381,2,0.994778
TTLOnly,375.00,128,382,2,0.994792
TTLOnly,376.00,128,383,2,0.994805
TTLOnly,377.00,128,384,2,0.994819
TTLOnly,378.00,128,384,2,0.994819
TTLOnly,379.00,128,385,2,0.994832
TTLOnly,380.00,128,387,2,0.994859
TTLOnly,381.00,128,388,2,0.994872
TTLOnly,382.00,128,389,2,0.994885
TTLOnly,383.00,128,389,2,0.994885
TTLOnly,384.00,128,389,2,0.994885
TTLOnly,385.00,128,389,2,0.994885
TTLOnly,386.00,128,389,2,0.994885
TTLOnly,387.00,128,390,2,0.994898
TTLOnly,388.00,128,390,2,0.994898
TTLOnly,389.00,128,390,2,0.994898
TTLOnly,390.00,128,390,2,0.994898
TTLOnly,391.00,128,392,2,0.994924
TTLOnly,392.00,128,392,2,0.994924
TTLOnly,393.00,128,396,2,0.994975
TTLOnly,394.00,128,397,2,0.994987
TTLOnly,395.00,128,397,2,0.994987
TTLOnly,396.00,128,398,2,0.995000
TTLOnly,397.00,128,398,2,0.995000
TTLOnly,398.00,128,399,2,0.995012
TTLOnly,399.00,128,400,2,0.995025
TTLOnly,400.00,128,402,2,0.995050
TTLOnly,401.00,128,402,2,0.995050
TTLOnly,402.00,128,402,2,0.995050
TTLOnly,403.00,128,402,2,0.995050
TTLOnly,404.00,128,405,2,0.995086
TTLOnly,405.00,128,406,2,0.995098
TTLOnly,406.00,128,407,2,0.995110
TTLOnly,407.00,128,409,2,0.995134
TTLOnly,408.00,128,409,2,0.995134
TTLOnly,409.00,128,409,2,0.995134
TTLOnly,410.00,128,411,2,0.995157
TTLOnly,411.00,128,411,2,0.995157
TTLOnly,412.00,128,411,2,0.995157
TTLOnly,413.00,128,411,2,0.995157
TTLOnly,414.00,128,411,2,0.995157
TTLOnly,415.00,128,413,2,0.995181
TTLOnly,416.00,128,414,2,0.995192
TTLOnly,417.00,128,414,2,0.995192
TTLOnly,418.00,128,414,2,0.995192
TTLOnly,419.00,128,416,2,0.995215
TTLOnly,420.00,128,419,2,0.995249
TTLOnly,421.00,128,422,2,0.995283
TTLOnly,422.00,128,423,2,0.995294
TTLOnly,423.00,128,423,2,0.995294
TTLOnly,424.00,128,424,2,0.995305
TTLOnly,425.00,128,430,2,0.995370
TTLOnly,426.00,128,432,2,0.995392
TTLOnly,427.00,128,435,2,0.995423
TTLOnly,428.00,128,437,2,0.995444
TTLOnly,429.00,128,437,2,0.995444
TTLOnly,430.00,128,437,2,0.995444
TTLOnly,431.00,128,438,2,0.995455
TTLOnly,432.00,128,440,2,0.995475
TTLOnly,433.00,128,441,2,0.995485
TTLOnly,434.00,128,442,2,0.995495
TTLOnly,435.00,128,442,2,0.995495
TTLOnly,436.00,128,446,2,0.995536
TTLOnly,437.00,128,447,2,0.995546
TTLOnly,438.00,128,449,2,0.995565
TTLOnly,439.00,128,449,2,0.995565
TTLOnly,440.00,128,451,2,0.995585
TTLOnly,441.00,128,454,2,0.995614
TTLOnly,442.00,128,457,2,0.995643
TTLOnly,443.00,128,458,2,0.995652
TTLOnly,444.00,128,460,2,0.995671
TTLOnly,445.00,128,463,2,0.995699
TTLOnly,446.00,128,464,2,0.995708
TTLOnly,447.00,128,466,2,0.995726
TTLOnly,448.00,128,471,2,0.995772
TTLOnly,449.00,128,472,2,0.995781
TTLOnly,450.00,128,475,2,0.995807
TTLOnly,451.00,128,476,2,0.995816
TTLOnly,452.00,128,477,2,0.995825
TTLOnly,453.00,128,479,2,0.995842
TTLOnly,454.00,128,480,2,0.995851
TTLOnly,455.00,128,481,2,0.995859
TTLOnly,456.00,128,483,2,0.995876
TTLOnly,457.00,128,487,2,0.995910
TTLOnly,458.00,128,487,2,0.995910
TTLOnly,459.00,128,489,2,0.995927
TTLOnly,460.00,128,490,2,0.995935
TTLOnly,461.00,128,492,2,0.995951
TTLOnly,462.00,128,494,2,0.995968
TTLOnly,463.00,128,495,2,0.995976
TTLOnly,464.00,128,497,2,0.995992
TTLOnly,465.00,128,499,2,0.996008
TTLOnly,466.00,128,501,2,0.996024
TTLOnly,467.00,128,502,2,0.996032
TTLOnly,468.00,128,505,2,0.996055
TTLOnly,469.00,128,508,2,0.996078
TTLOnly,470.00,128,508,2,0.996078
TTLOnly,471.00,128,510,2,0.996094
TTLOnly,472.00,128,514,2,0.996124
TTLOnly,473.00,128,519,2,0.996161
TTLOnly,474.00,128,519,2,0.996161
TTLOnly,475.00,128,519,2,0.996161
TTLOnly,476.00,128,520,2,0.996169
TTLOnly,477.00,128,521,2,0.996176
TTLOnly,478.00,128,521,2,0.996176
TTLOnly,479.00,128,521,2,0.996176
TTLOnly,480.00,128,523,2,0.996190
TTLOnly,481.00,128,526,2,0.996212
TTLOnly,482.00,128,527,2,0.996219
TTLOnly,483.00,128,527,2,0.996219
TTLOnly,484.00,128,530,2,0.996241
TTLOnly,485.00,128,531,2,0.996248
